"","Symbol","Year","Count"
"5758","INDB","2009",4
"5759","INDB","2014",4
"5760","INFU","2012",4
"5761","INFU","2014",4
"5762","INFY","2008",4
"5763","INGR","2007",4
"5764","INGR","2008",4
"5765","INGR","2009",4
"5766","INGR","2010",4
"5767","INGR","2011",4
"5768","INGR","2012",4
"5769","INGR","2013",4
"5770","INGR","2014",4
"5771","INO","2008",4
"5772","INO","2009",4
"5773","INTC","2006",4
"5774","INTC","2007",4
"5775","INTC","2008",4
"5776","INTC","2009",4
"5777","INTC","2010",4
"5778","INTC","2011",4
"5779","INTC","2012",4
"5780","INTC","2013",4
"5781","INTC","2014",4
"5782","INTU","2006",4
"5783","INTU","2009",4
"5784","INTU","2010",4
"5785","INTU","2011",4
"5786","INTU","2013",4
"5787","INTU","2014",4
"5788","INTX","2014",4
"5789","INUV","2006",4
"5790","INVHY","2006",4
"5791","INVHY","2007",4
"5792","INVHY","2008",4
"5793","INVHY","2009",4
"5794","INVX","2006",4
"5795","INVX","2007",4
"5796","INVX","2008",4
"5797","INWK","2010",4
"5798","INWK","2011",4
"5799","INWK","2012",4
"5800","INWK","2013",4
"5801","INWK","2014",4
"5802","INXN","2012",4
"5803","INXN","2013",4
"5804","INXN","2014",4
"5805","IO","2009",4
"5806","IOC","2007",4
"5807","IONA","2007",4
"5808","IP","2006",4
"5809","IP","2007",4
"5810","IP","2008",4
"5811","IP","2009",4
"5812","IP","2010",4
"5813","IP","2011",4
"5814","IP","2012",4
"5815","IP","2013",4
"5816","IP","2014",4
"5817","IPG","2007",4
"5818","IPG","2008",4
"5819","IPG","2009",4
"5820","IPG","2010",4
"5821","IPG","2011",4
"5822","IPG","2012",4
"5823","IPG","2013",4
"5824","IPG","2014",4
"5825","IPHS","2007",4
"5826","IPHS","2014",4
"5827","IQI","2008",4
"5828","IQI","2009",4
"5829","IQI","2014",4
"5830","IQNT","2010",4
"5831","IQNT","2011",4
"5832","IQNT","2012",4
"5833","IR","2006",4
"5834","IR","2007",4
"5835","IR","2008",4
"5836","IR","2009",4
"5837","IR","2010",4
"5838","IR","2011",4
"5839","IR","2012",4
"5840","IR","2013",4
"5841","IR","2014",4
"5842","IRDM","2010",4
"5843","IRDM","2011",4
"5844","IRDM","2014",4
"5845","IRF","2008",4
"5846","IRF","2009",4
"5847","IRF","2010",4
"5848","IRF","2011",4
"5849","IRF","2014",4
"5850","IRIS","2010",4
"5851","IRIS","2011",4
"5852","IRL","2008",4
"5853","IRL","2009",4
"5854","IRL","2011",4
"5855","IRL","2012",4
"5856","IRL","2013",4
"5857","IRL","2014",4
"5858","IRM","2011",4
"5859","IRM","2012",4
"5860","IRM","2013",4
"5861","IRM","2014",4
"5862","IROQ","2012",4
"5863","IROQ","2013",4
"5864","IROQ","2014",4
"5865","IRR","2008",4
"5866","ISBC","2007",4
"5867","ISBC","2008",4
"5868","ISBC","2009",4
"5869","ISBC","2013",4
"5870","ISBC","2014",4
"5871","ISCA","2006",4
"5872","ISCA","2007",4
"5873","ISCA","2008",4
"5874","ISCA","2009",4
"5875","ISCA","2010",4
"5876","ISCA","2011",4
"5877","ISCA","2012",4
"5878","ISCA","2013",4
"5879","ISCA","2014",4
"5880","ISIG","2006",4
"5881","ISIG","2007",4
"5882","ISIG","2008",4
"5883","ISIG","2014",4
"5884","ISIL","2009",4
"5885","ISL","2009",4
"5886","ISL","2010",4
"5887","ISL","2011",4
"5888","ISL","2012",4
"5889","ISL","2013",4
"5890","ISL","2014",4
"5891","ISLE","2010",4
"5892","ISLE","2011",4
"5893","ISLE","2012",4
"5894","ISLE","2013",4
"5895","ISOOQ","2006",4
"5896","ISOOQ","2007",4
"5897","ISOOQ","2008",4
"5898","ISPH","2008",4
"5899","ISPH","2009",4
"5900","ISSC","2008",4
"5901","ISSC","2009",4
"5902","ISSC","2010",4
"5903","ISSC","2011",4
"5904","ISSC","2012",4
"5905","ISSC","2013",4
"5906","ISSC","2014",4
"5907","IT","2006",4
"5908","IT","2007",4
"5909","IT","2008",4
"5910","IT","2009",4
"5911","IT","2010",4
"5912","IT","2011",4
"5913","ITCI","2014",4
"5914","ITG","2011",4
"5915","ITI","2006",4
"5916","ITI","2007",4
"5917","ITI","2008",4
"5918","ITI","2011",4
"5919","ITI","2012",4
"5920","ITI","2013",4
"5921","ITI","2014",4
"5922","ITP","2008",4
"5923","ITRI","2012",4
"5924","ITRI","2013",4
"5925","ITRI","2014",4
"5926","ITT","2006",4
"5927","ITT","2007",4
"5928","ITT","2008",4
"5929","ITT","2009",4
"5930","ITT","2010",4
"5931","ITT","2011",4
"5932","ITT","2012",4
"5933","ITT","2013",4
"5934","ITT","2014",4
"5935","IUSA","2007",4
"5936","IUSA","2008",4
"5937","IVAC","2014",4
"5938","IVC","2009",4
"5939","IVC","2010",4
"5940","IVC","2011",4
"5941","IVC","2012",4
"5942","IVC","2013",4
"5943","IVC","2014",4
"5944","IVH","2014",4
"5945","IVZ","2008",4
"5946","IVZ","2009",4
"5947","IVZ","2010",4
"5948","IVZ","2011",4
"5949","IVZ","2012",4
"5950","IVZ","2013",4
"5951","IVZ","2014",4
"5952","IYXI","2006",4
"5953","IYXI","2007",4
"5954","IYXI","2008",4
"5955","JAH","2014",4
"5956","JAKK","2012",4
"5957","JAKK","2013",4
"5958","JAKK","2014",4
"5959","JASN","2014",4
"5960","JAVA","2007",4
"5961","JAVA","2008",4
"5962","JAVA","2009",4
"5963","JBHT","2008",4
"5964","JBL","2012",4
"5965","JBL","2013",4
"5966","JBLU","2006",4
"5967","JBLU","2007",4
"5968","JBLU","2008",4
"5969","JBSS","2012",4
"5970","JBSS","2013",4
"5971","JBSS","2014",4
"5972","JBT","2012",4
"5973","JBT","2013",4
"5974","JBT","2014",4
"5975","JCE","2008",4
"5976","JCE","2009",4
"5977","JCE","2010",4
"5978","JCE","2011",4
"5979","JCE","2012",4
"5980","JCI","2006",4
"5981","JCI","2007",4
"5982","JCI","2008",4
"5983","JCI","2009",4
"5984","JCI","2010",4
"5985","JCI","2011",4
"5986","JCI","2012",4
"5987","JCI","2013",4
"5988","JCI","2014",4
"5989","JCP","2008",4
"5990","JCP","2011",4
"5991","JCP","2012",4
"5992","JCP","2013",4
"5993","JCP","2014",4
"5994","JCS","2006",4
"5995","JCS","2007",4
"5996","JCS","2008",4
"5997","JCS","2009",4
"5998","JCS","2010",4
"5999","JCS","2011",4
"6000","JCS","2012",4
"6001","JCS","2013",4
"6002","JCS","2014",4
"6003","JDAS","2008",4
"6004","JDAS","2009",4
"6005","JDD","2008",4
"6006","JDD","2009",4
"6007","JEQ","2008",4
"6008","JEQ","2009",4
"6009","JEQ","2010",4
"6010","JEQ","2011",4
"6011","JEQ","2012",4
"6012","JEQ","2013",4
"6013","JEQ","2014",4
"6014","JFC","2006",4
"6015","JFC","2007",4
"6016","JFC","2008",4
"6017","JFC","2009",4
"6018","JFC","2010",4
"6019","JFC","2011",4
"6020","JFC","2012",4
"6021","JFC","2013",4
"6022","JFC","2014",4
"6023","JGH","2008",4
"6024","JGH","2009",4
"6025","JGH","2013",4
"6026","JGV","2014",4
"6027","JJSF","2006",4
"6028","JJSF","2007",4
"6029","JJSF","2008",4
"6030","JJSF","2009",4
"6031","JJSF","2010",4
"6032","JJSF","2011",4
"6033","JJSF","2012",4
"6034","JJSF","2013",4
"6035","JJSF","2014",4
"6036","JJZ","2006",4
"6037","JLL","2014",4
"6038","JMBA","2014",4
"6039","JMM","2006",4
"6040","JMM","2007",4
"6041","JMM","2008",4
"6042","JNJ","2006",4
"6043","JNJ","2007",4
"6044","JNJ","2008",4
"6045","JNJ","2009",4
"6046","JNJ","2010",4
"6047","JNJ","2011",4
"6048","JNJ","2012",4
"6049","JNJ","2013",4
"6050","JNJ","2014",4
"6051","JNPR","2014",4
"6052","JNS","2006",4
"6053","JNS","2007",4
"6054","JNS","2008",4
"6055","JNS","2009",4
"6056","JNS","2010",4
"6057","JNS","2011",4
"6058","JNS","2012",4
"6059","JNS","2013",4
"6060","JNS","2014",4
"6061","JOE","2006",4
"6062","JOE","2007",4
"6063","JOE","2008",4
"6064","JOE","2009",4
"6065","JOE","2010",4
"6066","JOE","2011",4
"6067","JOE","2012",4
"6068","JOE","2013",4
"6069","JOE","2014",4
"6070","JOF","2009",4
"6071","JOF","2011",4
"6072","JOF","2012",4
"6073","JOF","2013",4
"6074","JOF","2014",4
"6075","JOUT","2007",4
"6076","JOY","2009",4
"6077","JOY","2010",4
"6078","JOY","2011",4
"6079","JPC","2008",4
"6080","JPC","2009",4
"6081","JPC","2010",4
"6082","JPC","2011",4
"6083","JPM","2006",4
"6084","JPM","2007",4
"6085","JPM","2008",4
"6086","JPM","2009",4
"6087","JPM","2010",4
"6088","JPM","2011",4
"6089","JPM","2012",4
"6090","JPM","2013",4
"6091","JPM","2014",4
"6092","JQC","2008",4
"6093","JQC","2009",4
"6094","JQC","2010",4
"6095","JQC","2011",4
"6096","JRCCQ","2006",4
"6097","JRCCQ","2007",4
"6098","JRCOQ","2006",4
"6099","JRCOQ","2007",4
"6100","JRO","2009",4
"6101","JTD","2008",4
"6102","JTPY","2012",4
"6103","JTPY","2013",4
"6104","JTPY","2014",4
"6105","JW","2006",4
"6106","JW","2010",4
"6107","JW","2013",4
"6108","JW","2014",4
"6109","JWN","2006",4
"6110","JWN","2007",4
"6111","JWN","2008",4
"6112","JWN","2011",4
"6113","JWN","2012",4
"6114","JWN","2013",4
"6115","JXSB","2012",4
"6116","JXSB","2013",4
"6117","JXSB","2014",4
"6118","KADR","2007",4
"6119","KADR","2008",4
"6120","KADR","2009",4
"6121","KADR","2010",4
"6122","KAI","2009",4
"6123","KALU","2012",4
"6124","KAMN","2006",4
"6125","KAMN","2007",4
"6126","KAMN","2008",4
"6127","KAMN","2009",4
"6128","KAMN","2010",4
"6129","KAMN","2011",4
"6130","KAMN","2012",4
"6131","KAMN","2013",4
"6132","KAMN","2014",4
"6133","KAR","2006",4
"6134","KAR","2010",4
"6135","KAR","2011",4
"6136","KAR","2012",4
"6137","KAR","2013",4
"6138","KAR","2014",4
"6139","KATY","2006",4
"6140","KBAL","2008",4
"6141","KBAL","2010",4
"6142","KBAL","2011",4
"6143","KBAL","2012",4
"6144","KBAL","2013",4
"6145","KBAL","2014",4
"6146","KBR","2007",4
"6147","KBR","2008",4
"6148","KBR","2011",4
"6149","KBR","2014",4
"6150","KC","2008",4
"6151","KCI","2007",4
"6152","KCI","2008",4
"6153","KCI","2009",4
"6154","KCI","2010",4
"6155","KDN","2006",4
"6156","KDN","2012",4
"6157","KEF","2008",4
"6158","KEF","2009",4
"6159","KEF","2010",4
"6160","KEF","2011",4
"6161","KEF","2012",4
"6162","KEF","2013",4
"6163","KEF","2014",4
"6164","KEG","2008",4
"6165","KEG","2010",4
"6166","KEG","2011",4
"6167","KEG","2012",4
"6168","KEG","2013",4
"6169","KEG","2014",4
"6170","KELYA","2006",4
"6171","KEM","2006",4
"6172","KEM","2007",4
"6173","KEM","2008",4
"6174","KEM","2011",4
"6175","KEP","2006",4
"6176","KEP","2007",4
"6177","KEP","2008",4
"6178","KEP","2009",4
"6179","KEX","2007",4
"6180","KEX","2011",4
"6181","KEX","2012",4
"6182","KEX","2013",4
"6183","KEY","2006",4
"6184","KEY","2012",4
"6185","KEY","2013",4
"6186","KEY","2014",4
"6187","KEYN","2006",4
"6188","KEYN","2012",4
"6189","KF","2006",4
"6190","KFS","2009",4
"6191","KFS","2012",4
"6192","KFS","2013",4
"6193","KFS","2014",4
"6194","KG","2006",4
"6195","KG","2007",4
"6196","KG","2008",4
"6197","KG","2009",4
"6198","KG","2010",4
"6199","KHC","2013",4
"6200","KHC","2014",4
"6201","KHKH","2006",4
"6202","KIDBQ","2008",4
"6203","KIDBQ","2010",4
"6204","KIDBQ","2011",4
"6205","KIDBQ","2012",4
"6206","KIDBQ","2013",4
"6207","KIM","2006",4
"6208","KIM","2013",4
"6209","KIN","2014",4
"6210","KINS","2006",4
"6211","KINS","2007",4
"6212","KKD","2011",4
"6213","KKD","2012",4
"6214","KKD","2013",4
"6215","KKD","2014",4
"6216","KKPNY","2006",4
"6217","KKPNY","2007",4
"6218","KKR","2011",4
"6219","KKR","2012",4
"6220","KKR","2013",4
"6221","KKR","2014",4
"6222","KMB","2007",4
"6223","KMB","2008",4
"6224","KMB","2009",4
"6225","KMB","2010",4
"6226","KMB","2011",4
"6227","KMB","2012",4
"6228","KMB","2013",4
"6229","KMB","2014",4
"6230","KMI","2008",4
"6231","KMI","2009",4
"6232","KMI","2010",4
"6233","KMI","2011",4
"6234","KMI","2012",4
"6235","KMI","2013",4
"6236","KMI","2014",4
"6237","KMPR","2006",4
"6238","KMPR","2007",4
"6239","KMPR","2008",4
"6240","KMPR","2009",4
"6241","KMT","2007",4
"6242","KMT","2011",4
"6243","KMT","2012",4
"6244","KMT","2013",4
"6245","KMT","2014",4
"6246","KN","2013",4
"6247","KN","2014",4
"6248","KND","2006",4
"6249","KND","2011",4
"6250","KND","2012",4
"6251","KND","2013",4
"6252","KND","2014",4
"6253","KNOL","2006",4
"6254","KNOL","2007",4
"6255","KNOL","2008",4
"6256","KNSY","2006",4
"6257","KNSY","2007",4
"6258","KNSY","2008",4
"6259","KNSY","2009",4
"6260","KNSY","2010",4
"6261","KNSY","2011",4
"6262","KNTA","2007",4
"6263","KO","2006",4
"6264","KO","2007",4
"6265","KO","2008",4
"6266","KO","2009",4
"6267","KO","2010",4
"6268","KO","2011",4
"6269","KO","2012",4
"6270","KO","2013",4
"6271","KO","2014",4
"6272","KOF","2006",4
"6273","KOF","2007",4
"6274","KOF","2008",4
"6275","KOF","2009",4
"6276","KOPN","2010",4
"6277","KOPN","2011",4
"6278","KOPN","2012",4
"6279","KOPN","2013",4
"6280","KOPN","2014",4
"6281","KORS","2014",4
"6282","KOS","2013",4
"6283","KR","2006",4
"6284","KR","2007",4
"6285","KR","2008",4
"6286","KR","2009",4
"6287","KR","2010",4
"6288","KRC","2012",4
"6289","KRC","2013",4
"6290","KRC","2014",4
"6291","KRO","2011",4
"6292","KRON","2006",4
"6293","KSE","2006",4
"6294","KSS","2006",4
"6295","KSS","2007",4
"6296","KSS","2008",4
"6297","KSS","2009",4
"6298","KSS","2010",4
"6299","KSS","2014",4
"6300","KSU","2006",4
"6301","KSU","2007",4
"6302","KSU","2009",4
"6303","KSU","2010",4
"6304","KSU","2011",4
"6305","KT","2006",4
"6306","KT","2007",4
"6307","KT","2008",4
"6308","KT","2009",4
"6309","KTEC","2011",4
"6310","KTEC","2012",4
"6311","KTEC","2013",4
"6312","KTEC","2014",4
"6313","KTF","2007",4
"6314","KTF","2008",4
"6315","KTII","2006",4
"6316","KTII","2007",4
"6317","KTII","2008",4
"6318","KTII","2009",4
"6319","KTOS","2011",4
"6320","KTOS","2012",4
"6321","KTOS","2013",4
"6322","KVPHQ","2008",4
"6323","KW","2010",4
"6324","KWKAQ","2010",4
"6325","KWKAQ","2011",4
"6326","KWKAQ","2012",4
"6327","KWR","2006",4
"6328","KWR","2007",4
"6329","KWR","2008",4
"6330","KWR","2009",4
"6331","KWR","2010",4
"6332","KWR","2012",4
"6333","KWR","2013",4
"6334","KWR","2014",4
"6335","KYO","2006",4
"6336","KYO","2007",4
"6337","KYO","2008",4
"6338","KYO","2009",4
"6339","L","2006",4
"6340","L","2007",4
"6341","L","2008",4
"6342","L","2009",4
"6343","L","2010",4
"6344","L","2011",4
"6345","L","2012",4
"6346","L","2013",4
"6347","L","2014",4
"6348","LABC","2008",4
"6349","LAD","2010",4
"6350","LADR","2014",4
"6351","LAKE","2010",4
"6352","LAKE","2011",4
"6353","LAKE","2012",4
"6354","LAKE","2013",4
"6355","LAKE","2014",4
"6356","LAMR","2009",4
"6357","LAMR","2012",4
"6358","LAMR","2013",4
"6359","LAMR","2014",4
"6360","LANC","2006",4
"6361","LANC","2007",4
"6362","LANC","2008",4
"6363","LAQ","2006",4
"6364","LAQ","2008",4
"6365","LAQ","2009",4
"6366","LAQ","2010",4
"6367","LAQ","2011",4
"6368","LAQ","2012",4
"6369","LAQ","2013",4
"6370","LAQ","2014",4
"6371","LAWS","2012",4
"6372","LAWS","2013",4
"6373","LAWS","2014",4
"6374","LAYN","2006",4
"6375","LAYN","2007",4
"6376","LAYN","2008",4
"6377","LAYN","2009",4
"6378","LAYN","2010",4
"6379","LAYN","2011",4
"6380","LAYN","2012",4
"6381","LAYN","2013",4
"6382","LAYN","2014",4
"6383","LAZ","2012",4
"6384","LAZ","2013",4
"6385","LAZ","2014",4
"6386","LB","2007",4
"6387","LBF","2010",4
"6388","LBF","2011",4
"6389","LBF","2014",4
"6390","LBMH","2014",4
"6391","LBTYA","2006",4
"6392","LBTYA","2007",4
"6393","LBTYA","2008",4
"6394","LBTYA","2009",4
"6395","LBTYA","2010",4
"6396","LBTYA","2011",4
"6397","LBTYA","2012",4
"6398","LBTYA","2013",4
"6399","LBTYA","2014",4
"6400","LBTYK","2006",4
"6401","LBTYK","2007",4
"6402","LBTYK","2008",4
"6403","LBTYK","2009",4
"6404","LBTYK","2010",4
"6405","LBTYK","2011",4
"6406","LBTYK","2012",4
"6407","LBTYK","2013",4
"6408","LBTYK","2014",4
"6409","LBY","2007",4
"6410","LBY","2012",4
"6411","LCBM","2006",4
"6412","LCBM","2007",4
"6413","LCCI","2008",4
"6414","LCI","2011",4
"6415","LCI","2012",4
"6416","LCRY","2008",4
"6417","LDIS","2006",4
"6418","LDIS","2007",4
"6419","LDIS","2008",4
"6420","LDIS","2009",4
"6421","LDL","2009",4
"6422","LDL","2010",4
"6423","LDL","2011",4
"6424","LDL","2012",4
"6425","LDL","2013",4
"6426","LDL","2014",4
"6427","LDOS","2007",4
"6428","LDOS","2008",4
"6429","LDOS","2009",4
"6430","LDOS","2012",4
"6431","LDR","2006",4
"6432","LDR","2007",4
"6433","LDR","2008",4
"6434","LDR","2009",4
"6435","LDR","2010",4
"6436","LDR","2011",4
"6437","LDR","2012",4
"6438","LDR","2013",4
"6439","LDR","2014",4
"6440","LEA","2010",4
"6441","LEA","2011",4
"6442","LEA","2012",4
"6443","LEA","2013",4
"6444","LEA","2014",4
"6445","LEAP","2006",4
"6446","LEARQ","2006",4
"6447","LEARQ","2007",4
"6448","LEARQ","2008",4
"6449","LECO","2006",4
"6450","LECO","2011",4
"6451","LECO","2012",4
"6452","LECO","2013",4
"6453","LECO","2014",4
"6454","LEE","2006",4
"6455","LEE","2007",4
"6456","LEE","2008",4
"6457","LEE","2009",4
"6458","LEE","2014",4
"6459","LEHMQ","2006",4
"6460","LEHMQ","2007",4
"6461","LEHMQ","2008",4
"6462","LEN","2008",4
"6463","LENXQ","2006",4
"6464","LENXQ","2007",4
"6465","LF","2011",4
"6466","LFUS","2006",4
"6467","LFUS","2007",4
"6468","LFUS","2008",4
"6469","LFUS","2009",4
"6470","LFUS","2010",4
"6471","LFUS","2011",4
"6472","LFUS","2012",4
"6473","LFUS","2013",4
"6474","LFUS","2014",4
"6475","LFVN","2014",4
"6476","LG","2006",4
"6477","LG","2007",4
"6478","LG","2008",4
"6479","LG","2009",4
"6480","LGF","2006",4
"6481","LGF","2007",4
"6482","LGF","2008",4
"6483","LGF","2009",4
"6484","LGF","2010",4
"6485","LGI","2006",4
"6486","LGI","2007",4
"6487","LGI","2008",4
"6488","LGI","2009",4
"6489","LGI","2010",4
"6490","LGI","2011",4
"6491","LGI","2012",4
"6492","LGI","2013",4
"6493","LGI","2014",4
"6494","LGIH","2014",4
"6495","LGL","2007",4
"6496","LGL","2008",4
"6497","LGL","2009",4
"6498","LGL","2010",4
"6499","LGL","2011",4
"6500","LGL","2012",4
"6501","LGL","2013",4
"6502","LGL","2014",4
"6503","LGND","2006",4
"6504","LGND","2007",4
"6505","LGND","2008",4
"6506","LGND","2009",4
"6507","LGND","2010",4
"6508","LH","2006",4
"6509","LH","2008",4
"6510","LH","2009",4
"6511","LH","2012",4
"6512","LH","2013",4
"6513","LH","2014",4
"6514","LI","2006",4
"6515","LIFE","2006",4
"6516","LIFE","2007",4
"6517","LIFE","2008",4
"6518","LIFE","2009",4
"6519","LIFE","2010",4
"6520","LIFE","2011",4
"6521","LIFE","2012",4
"6522","LIFE","2013",4
"6523","LII","2006",4
"6524","LII","2007",4
"6525","LII","2008",4
"6526","LII","2009",4
"6527","LII","2010",4
"6528","LII","2011",4
"6529","LII","2012",4
"6530","LII","2013",4
"6531","LII","2014",4
"6532","LINC","2007",4
"6533","LINC","2013",4
"6534","LINC","2014",4
"6535","LIND","2014",4
"6536","LINE","2009",4
"6537","LINK","2006",4
"6538","LINK","2007",4
"6539","LINK","2008",4
"6540","LION","2006",4
"6541","LION","2007",4
"6542","LION","2008",4
"6543","LION","2009",4
"6544","LION","2010",4
"6545","LION","2011",4
"6546","LION","2012",4
"6547","LION","2013",4
"6548","LION","2014",4
"6549","LIOX","2006",4
"6550","LIOX","2007",4
"6551","LIOX","2008",4
"6552","LIOX","2014",4
"6553","LIVN","2007",4
"6554","LIVN","2008",4
"6555","LIVN","2009",4
"6556","LIVN","2010",4
"6557","LIWA","2010",4
"6558","LLL","2006",4
"6559","LLL","2007",4
"6560","LLL","2008",4
"6561","LLL","2009",4
"6562","LLL","2010",4
"6563","LLTC","2006",4
"6564","LLTC","2014",4
"6565","LLY","2006",4
"6566","LLY","2007",4
"6567","LLY","2008",4
"6568","LLY","2009",4
"6569","LLY","2010",4
"6570","LLY","2011",4
"6571","LLY","2012",4
"6572","LLY","2013",4
"6573","LLY","2014",4
"6574","LM","2006",4
"6575","LM","2007",4
"6576","LM","2008",4
"6577","LM","2009",4
"6578","LM","2010",4
"6579","LM","2011",4
"6580","LM","2012",4
"6581","LM","2013",4
"6582","LM","2014",4
"6583","LMAT","2011",4
"6584","LMAT","2012",4
"6585","LMAT","2013",4
"6586","LMAT","2014",4
"6587","LMCA","2013",4
"6588","LMCA","2014",4
"6589","LMIA","2006",4
"6590","LMNR","2012",4
"6591","LMNR","2013",4
"6592","LMOS","2012",4
"6593","LMS","2006",4
"6594","LMT","2006",4
"6595","LMT","2007",4
"6596","LMT","2008",4
"6597","LMT","2009",4
"6598","LMT","2010",4
"6599","LMT","2011",4
"6600","LMT","2012",4
"6601","LMT","2013",4
"6602","LMT","2014",4
"6603","LNCE","2011",4
"6604","LNCE","2012",4
"6605","LNCE","2013",4
"6606","LNCE","2014",4
"6607","LNCR","2006",4
"6608","LNDC","2006",4
"6609","LNDC","2007",4
"6610","LNDC","2008",4
"6611","LNDC","2009",4
"6612","LNDC","2010",4
"6613","LNDC","2011",4
"6614","LNDC","2012",4
"6615","LNDC","2013",4
"6616","LNDC","2014",4
"6617","LNG","2011",4
"6618","LNG","2012",4
"6619","LNG","2013",4
"6620","LNN","2006",4
"6621","LNN","2007",4
"6622","LNN","2008",4
"6623","LNN","2009",4
"6624","LNN","2010",4
"6625","LNN","2011",4
"6626","LNN","2012",4
"6627","LNN","2013",4
"6628","LNN","2014",4
"6629","LNT","2006",4
"6630","LNT","2007",4
"6631","LNT","2008",4
"6632","LNT","2009",4
"6633","LNT","2010",4
"6634","LNT","2011",4
"6635","LNT","2012",4
"6636","LNT","2013",4
"6637","LNT","2014",4
"6638","LNY","2007",4
"6639","LOCMQ","2006",4
"6640","LONG","2006",4
"6641","LONG","2007",4
"6642","LOR","2012",4
"6643","LORL","2006",4
"6644","LORL","2007",4
"6645","LORL","2011",4
"6646","LORL","2012",4
"6647","LORL","2013",4
"6648","LORL","2014",4
"6649","LOV","2010",4
"6650","LOV","2011",4
"6651","LOV","2012",4
"6652","LOV","2013",4
"6653","LOV","2014",4
"6654","LOW","2009",4
"6655","LOW","2010",4
"6656","LOW","2011",4
"6657","LOW","2012",4
"6658","LOW","2013",4
"6659","LOW","2014",4
"6660","LPRIQ","2013",4
"6661","LPSB","2013",4
"6662","LPSB","2014",4
"6663","LPX","2012",4
"6664","LPX","2013",4
"6665","LPX","2014",4
"6666","LRCX","2008",4
"6667","LRCX","2012",4
"6668","LRCX","2013",4
"6669","LRCX","2014",4
"6670","LRN","2013",4
"6671","LRN","2014",4
"6672","LSBK","2013",4
"6673","LSBK","2014",4
"6674","LSCC","2012",4
"6675","LSE","2006",4
"6676","LSE","2007",4
"6677","LSE","2008",4
"6678","LSE","2009",4
"6679","LSE","2010",4
"6680","LSE","2011",4
"6681","LSI","2006",4
"6682","LSI","2007",4
"6683","LSI","2008",4
"6684","LSI","2009",4
"6685","LSI","2010",4
"6686","LSI","2011",4
"6687","LSR","2007",4
"6688","LSTR","2008",4
"6689","LSTR","2009",4
"6690","LTEA","2008",4
"6691","LTRE","2014",4
"6692","LTS","2006",4
"6693","LTS","2007",4
"6694","LUB","2006",4
"6695","LUB","2011",4
"6696","LUB","2012",4
"6697","LUB","2013",4
"6698","LUB","2014",4
"6699","LUCTO","2006",4
"6700","LUFK","2006",4
"6701","LUFK","2007",4
"6702","LUFK","2008",4
"6703","LUFK","2009",4
"6704","LUFK","2010",4
"6705","LUFK","2011",4
"6706","LUFK","2012",4
"6707","LUK","2006",4
"6708","LUK","2007",4
"6709","LUK","2008",4
"6710","LUK","2009",4
"6711","LUK","2010",4
"6712","LUK","2013",4
"6713","LUK","2014",4
"6714","LUN","2008",4
"6715","LUNA","2006",4
"6716","LUNA","2007",4
"6717","LUNA","2008",4
"6718","LUNA","2014",4
